Date,Time,Price,Volume,VWAP,BidPrice,BidSize,AskPrice,AskSize
20140102,08:39.3,1.44,2000,1.44,1.44,30000,1.445,30000
20140102,13:59.4,1.44,1000,1.44,1.44,28000,1.445,31000
20140102,17:00.4,1.44,1000,1.44,1.44,27000,1.445,32000
20140102,17:07.0,1.44,1000,1.44,1.44,26000,1.445,31000
20140102,17:27.9,1.44,10000,1.44,1.44,26000,1.445,31000
20140102,17:40.9,1.44,5000,1.44,1.44,16000,1.445,31000
20140102,17:56.2,1.44,10000,1.44,1.44,11000,1.445,31000
20140102,20:25.4,1.44,1000,1.44,1.44,1000,1.445,31000
20140102,16:41.9,1.44,10000,1.44,1.435,63000,1.44,11000
20140102,16:41.9,1.44,1000,1.44,1.435,63000,1.44,11000
20140102,16:47.2,1.44,1000,1.44,1.435,63000,1.44,1000
20140102,21:07.7,1.44,1000,1.44,1.44,9000,1.445,37000
20140102,24:06.7,1.44,1000,1.44,1.44,8000,1.445,37000
20140102,31:07.5,1.445,1000,1.4401,1.44,7000,1.445,37000
20140102,44:33.6,1.44,7000,1.4401,1.44,9000,1.445,36000
20140102,44:33.6,1.44,2000,1.4401,1.44,9000,1.445,36000
20140102,45:35.0,1.44,1000,1.4401,1.435,63000,1.44,41000
20140102,48:43.8,1.44,10000,1.4401,1.435,63000,1.44,40000
20140102,48:43.8,1.44,20000,1.44,1.435,63000,1.44,40000
20140102,48:43.8,1.44,10000,1.44,1.435,63000,1.44,40000
20140102,50:16.6,1.44,9000,1.44,1.44,40000,1.445,38000
20140102,50:16.6,1.44,1000,1.44,1.44,40000,1.445,38000
20140102,50:21.4,1.44,20000,1.44,1.44,30000,1.445,28000
20140102,19:31.8,1.445,1000,1.4401,1.44,26000,1.445,28000
20140102,48:49.7,1.445,5000,1.4402,1.44,25000,1.445,27000
20140102,29:50.6,1.44,9000,1.4402,1.435,30000,1.44,22000
20140102,29:50.6,1.44,16000,1.4402,1.435,30000,1.44,22000
20140102,29:50.6,1.44,3000,1.4402,1.435,30000,1.44,22000
20140102,21:35.2,1.44,2000,1.4402,1.435,35000,1.44,64000
20140102,28:02.7,1.44,5000,1.4402,1.435,36000,1.44,62000
20140102,00:45.1,1.44,1000,1.4402,1.435,36000,1.44,57000
20140102,04:51.2,1.44,3000,1.4402,1.435,36000,1.44,56000
20140102,03:30.2,1.435,10000,1.4399,1.435,36000,1.44,54000
20140102,03:30.2,1.435,20000,1.4395,1.435,36000,1.44,54000
20140102,03:30.2,1.435,5000,1.4394,1.435,36000,1.44,54000
20140102,03:30.3,1.435,1000,1.4394,1.435,36000,1.44,54000
20140102,25:50.5,1.435,10000,1.4392,1.43,59000,1.435,112000
20140102,34:13.8,1.435,1000,1.4392,1.43,64000,1.435,101000
20140102,57:34.0,1.435,6000,1.4391,1.43,59000,1.435,100000
20140103,51:07.2,1.435,1000,1.435,1.43,38000,1.435,41000
20140103,22:55.2,1.435,1000,1.435,1.43,39000,1.435,40000
20140103,51:39.4,1.435,4000,1.435,1.43,38000,1.435,39000
20140103,54:53.2,1.435,1000,1.435,1.43,39000,1.435,35000
20140103,26:37.2,1.435,1000,1.435,1.43,51000,1.435,37000
20140103,48:10.1,1.435,3000,1.435,1.43,49000,1.435,29000
20140103,48:10.1,1.435,4000,1.435,1.43,49000,1.435,29000
20140103,58:37.2,1.435,1000,1.435,1.43,50000,1.435,33000
20140103,31:22.2,1.435,1000,1.435,1.43,51000,1.435,33000
20140103,03:21.2,1.435,1000,1.435,1.43,65000,1.435,33000
20140103,09:46.3,1.43,5000,1.4342,1.43,64000,1.435,33000
20140103,09:46.3,1.43,5000,1.4336,1.43,64000,1.435,33000
20140103,09:46.3,1.43,5000,1.4332,1.43,64000,1.435,33000
20140103,09:46.3,1.43,5000,1.4329,1.43,64000,1.435,33000
20140103,09:46.3,1.43,9000,1.4324,1.43,64000,1.435,33000
20140103,09:46.3,1.43,5000,1.4322,1.43,64000,1.435,33000
20140103,09:46.3,1.43,1000,1.4322,1.43,64000,1.435,33000
20140103,09:46.3,1.43,1000,1.4321,1.43,64000,1.435,33000
20140103,09:46.3,1.43,1000,1.4321,1.43,64000,1.435,33000
20140103,09:46.3,1.43,1000,1.4321,1.43,64000,1.435,33000
20140103,09:46.3,1.43,8000,1.4318,1.43,64000,1.435,33000
20140103,09:46.3,1.43,3000,1.4318,1.43,64000,1.435,33000
20140103,09:46.3,1.43,1000,1.4318,1.43,64000,1.435,33000
20140103,09:46.3,1.43,14000,1.4315,1.43,64000,1.435,33000
20140103,11:58.7,1.43,16000,1.4313,1.425,32000,1.43,47000
20140103,11:58.7,1.43,1000,1.4313,1.425,32000,1.43,47000
20140103,11:58.7,1.43,8000,1.4312,1.425,32000,1.43,47000
20140103,35:05.2,1.43,1000,1.4312,1.425,33000,1.43,21000
20140103,51:09.1,1.425,1000,1.4311,1.425,32000,1.43,21000
20140103,07:01.2,1.43,1000,1.4311,1.425,32000,1.43,20000
20140103,38:50.2,1.43,1000,1.4311,1.425,35000,1.43,81000
20140103,10:44.2,1.43,1000,1.4311,1.425,50000,1.43,70000
20140103,42:33.2,1.43,1000,1.4311,1.425,53000,1.43,70000
20140103,01:45.1,1.43,7000,1.431,1.425,52000,1.43,70000
20140103,01:45.1,1.43,8000,1.4309,1.425,52000,1.43,70000
20140103,01:45.1,1.43,1000,1.4309,1.425,52000,1.43,70000
20140103,01:45.1,1.43,1000,1.4309,1.425,52000,1.43,70000
20140103,01:45.1,1.43,33000,1.4308,1.425,52000,1.43,70000
20140103,01:48.5,1.43,15000,1.4307,1.425,52000,1.43,37000
20140103,01:51.0,1.43,2000,1.4307,1.425,37000,1.43,22000
20140103,01:51.0,1.43,1000,1.4307,1.425,27000,1.43,12000
20140103,01:51.0,1.43,1000,1.4307,1.425,27000,1.43,12000
20140103,01:51.0,1.43,1000,1.4307,1.425,27000,1.43,12000
20140103,01:51.0,1.43,5000,1.4307,1.425,27000,1.43,12000
20140103,15:30.2,1.43,1000,1.4307,1.425,27000,1.43,35000
20140103,32:18.2,1.425,1000,1.4306,1.425,26000,1.43,36000
20140103,35:40.0,1.425,1000,1.4306,1.425,25000,1.43,75000
20140103,45:00.3,1.425,1000,1.4306,1.425,37000,1.43,74000
20140103,54:20.0,1.43,1000,1.4306,1.425,50000,1.43,74000
20140106,24:15.8,1.435,2000,1.435,1.43,20000,1.435,10000
20140106,10:42.3,1.435,8000,1.435,1.43,35000,1.435,12000
20140106,10:42.3,1.435,2000,1.435,1.43,35000,1.435,12000
20140106,43:15.6,1.435,2000,1.435,1.43,46000,1.435,20000
20140106,43:15.6,1.435,6000,1.435,1.43,46000,1.435,20000
20140106,11:11.1,1.435,2000,1.435,1.43,52000,1.435,20000
20140106,11:11.1,1.435,2000,1.435,1.43,52000,1.435,20000
20140106,11:11.1,1.435,3000,1.435,1.43,52000,1.435,20000
20140106,41:47.8,1.43,1000,1.4348,1.43,57000,1.435,21000
20140106,48:33.2,1.435,5000,1.4348,1.43,53000,1.435,20000
20140106,48:33.2,1.435,6000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,2000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,2000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,5000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,6000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,12000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,6000,1.4349,1.43,53000,1.435,20000
20140106,48:33.2,1.435,6000,1.4349,1.43,53000,1.435,20000
20140106,48:37.8,1.435,6000,1.4349,1.43,53000,1.435,18000
20140106,48:37.8,1.435,6000,1.4349,1.43,53000,1.435,18000
20140106,48:37.8,1.435,6000,1.4349,1.43,53000,1.435,18000
20140106,48:37.9,1.435,6000,1.435,1.435,32000,1.44,44000
20140106,48:37.9,1.435,12000,1.435,1.435,32000,1.44,44000
20140106,48:37.9,1.435,6000,1.435,1.435,32000,1.44,44000
20140106,48:37.9,1.435,8000,1.435,1.435,32000,1.44,44000
20140106,12:58.5,1.435,4000,1.435,1.43,76000,1.435,19000
20140106,12:58.5,1.435,1000,1.435,1.43,76000,1.435,19000
20140106,24:36.7,1.43,1000,1.4349,1.43,85000,1.435,20000
20140106,44:35.3,1.435,5000,1.4349,1.43,84000,1.435,19000
20140106,44:35.3,1.435,8000,1.4349,1.43,84000,1.435,19000
20140106,44:35.3,1.435,1000,1.4349,1.43,84000,1.435,19000
20140106,44:35.3,1.435,1000,1.4349,1.43,84000,1.435,19000
20140106,13:46.3,1.435,4000,1.4349,1.43,94000,1.435,18000
20140106,13:46.3,1.435,5000,1.4349,1.43,94000,1.435,18000
20140106,13:46.3,1.435,9000,1.4349,1.43,94000,1.435,18000
20140106,13:46.3,1.435,2000,1.4349,1.43,94000,1.435,18000
20140106,47:12.0,1.43,1000,1.4349,1.43,104000,1.435,19000
20140106,47:12.0,1.43,1000,1.4349,1.43,104000,1.435,19000
20140106,27:48.1,1.43,6000,1.4347,1.43,108000,1.435,19000
20140106,27:48.1,1.43,10000,1.4345,1.43,108000,1.435,19000
20140106,27:48.1,1.43,1000,1.4344,1.43,108000,1.435,19000
20140106,27:48.1,1.43,8000,1.4343,1.43,108000,1.435,19000
20140106,27:48.1,1.43,5000,1.4342,1.43,108000,1.435,19000
20140106,27:48.1,1.43,3000,1.4341,1.43,108000,1.435,19000
20140106,27:48.1,1.43,10000,1.4339,1.43,108000,1.435,19000
20140106,27:48.1,1.43,5000,1.4338,1.43,108000,1.435,19000
20140106,27:48.1,1.43,20000,1.4335,1.43,108000,1.435,19000
20140106,27:48.1,1.43,5000,1.4334,1.43,108000,1.435,19000
20140106,27:48.1,1.43,8000,1.4333,1.43,108000,1.435,19000
20140106,27:48.1,1.43,10000,1.4332,1.43,108000,1.435,19000
20140106,27:48.1,1.43,9000,1.4331,1.43,108000,1.435,19000
20140106,55:54.3,1.43,1000,1.4331,1.43,33000,1.435,21000
20140106,55:54.3,1.43,2000,1.433,1.43,33000,1.435,21000
20140106,55:54.3,1.43,5000,1.433,1.43,33000,1.435,21000
20140106,55:54.3,1.43,7000,1.4329,1.43,33000,1.435,21000
20140106,58:47.8,1.43,1000,1.4329,1.43,33000,1.435,21000
20140106,04:04.9,1.43,1000,1.4329,1.43,32000,1.435,21000
20140106,29:36.5,1.43,1000,1.4329,1.43,31000,1.435,19000
20140106,54:53.2,1.435,3000,1.4329,1.43,30000,1.435,19000
20140106,54:53.2,1.435,13000,1.433,1.43,30000,1.435,19000
20140106,54:53.2,1.435,2000,1.433,1.43,30000,1.435,19000
20140106,54:53.2,1.435,1000,1.433,1.43,30000,1.435,19000
20140106,54:53.2,1.435,3000,1.433,1.43,30000,1.435,19000
20140106,54:53.2,1.435,8000,1.4331,1.43,30000,1.435,19000
20140107,56:31.9,1.425,2000,1.425,1.425,23000,1.43,2000
20140107,02:05.5,1.425,9000,1.425,1.425,21000,1.43,3000
20140107,02:05.5,1.425,2000,1.425,1.425,21000,1.43,3000
20140107,02:05.5,1.425,10000,1.425,1.425,21000,1.43,3000
20140107,02:05.6,1.42,3000,1.4218,1.42,5000,1.43,3000
20140107,02:05.7,1.42,2000,1.4217,1.42,2000,1.425,1000
20140107,02:12.0,1.42,1000,1.4217,1.42,2000,1.425,1000
20140107,02:12.0,1.42,1000,1.4217,1.42,2000,1.425,1000
20140107,11:16.7,1.42,5000,1.4216,1.415,28000,1.42,10000
20140107,11:16.7,1.42,1000,1.4215,1.415,28000,1.42,10000
20140107,11:16.7,1.42,4000,1.4215,1.415,28000,1.42,10000
20140107,11:18.5,1.42,1000,1.4214,1.415,28000,1.42,1000
20140107,11:19.7,1.42,4000,1.4214,1.415,28000,1.42,4000
20140107,29:43.6,1.42,1000,1.4214,1.415,29000,1.42,27000
20140107,29:43.6,1.42,1000,1.4213,1.415,29000,1.42,27000
20140107,29:43.6,1.42,3000,1.4213,1.415,29000,1.42,27000
20140107,50:34.8,1.42,14000,1.4211,1.415,29000,1.42,40000
20140107,50:34.8,1.42,1000,1.4211,1.415,29000,1.42,40000
20140107,50:34.8,1.42,1000,1.4211,1.415,29000,1.42,40000
20140107,50:34.8,1.42,1000,1.4211,1.415,29000,1.42,40000
20140107,50:34.8,1.42,1000,1.4211,1.415,29000,1.42,40000
20140107,58:59.7,1.42,5000,1.4209,1.415,32000,1.42,25000
20140107,01:24.9,1.42,15000,1.4208,1.415,32000,1.42,25000
20140107,01:24.9,1.42,1000,1.4208,1.415,32000,1.42,25000
20140107,01:24.9,1.42,3000,1.4208,1.415,32000,1.42,25000
20140107,01:24.9,1.42,1000,1.4207,1.415,32000,1.42,25000
20140107,01:24.9,1.42,5000,1.4207,1.415,32000,1.42,25000
20140107,01:25.0,1.42,10000,1.4207,1.415,32000,1.42,25000
20140107,10:51.8,1.42,3000,1.4207,1.415,51000,1.42,22000
20140107,13:41.3,1.42,1000,1.4207,1.415,51000,1.42,23000
20140107,34:27.0,1.42,1000,1.4207,1.415,57000,1.42,24000
20140107,34:27.0,1.42,2000,1.4207,1.415,57000,1.42,24000
20140107,45:15.7,1.415,1000,1.4206,1.415,57000,1.42,25000
20140107,46:11.3,1.415,4000,1.4205,1.415,56000,1.42,24000
20140107,46:43.9,1.415,1000,1.4205,1.415,52000,1.42,24000
20140107,47:11.2,1.415,4000,1.4203,1.415,51000,1.42,24000
20140107,47:43.9,1.415,1000,1.4203,1.415,47000,1.42,24000
20140107,51:11.2,1.415,1000,1.4203,1.415,41000,1.42,22000
20140107,57:11.2,1.415,1000,1.4203,1.415,40000,1.42,22000
20140107,03:48.5,1.42,3000,1.4203,1.415,36000,1.42,22000
20140107,03:48.5,1.42,8000,1.4203,1.415,36000,1.42,22000
20140107,04:11.3,1.415,1000,1.4202,1.415,36000,1.42,22000
20140107,13:11.3,1.415,1000,1.4202,1.415,35000,1.42,22000
20140107,15:31.9,1.415,1000,1.4202,1.415,34000,1.42,22000
20140107,22:02.8,1.42,2000,1.4202,1.415,37000,1.42,22000
20140107,22:02.8,1.42,3000,1.4202,1.415,37000,1.42,22000
20140107,22:02.8,1.42,1000,1.4202,1.415,37000,1.42,22000
20140107,22:02.8,1.42,2000,1.4202,1.415,37000,1.42,22000
20140107,22:11.3,1.415,1000,1.4201,1.415,37000,1.42,22000
20140107,33:11.3,1.415,1000,1.4201,1.415,66000,1.42,22000
20140107,44:11.3,1.415,1000,1.4201,1.415,75000,1.42,23000
20140107,44:44.0,1.415,1000,1.4201,1.415,74000,1.42,23000
20140107,56:11.4,1.415,1000,1.42,1.415,74000,1.42,21000
20140107,06:11.4,1.415,1000,1.42,1.415,73000,1.42,21000
20140107,16:11.4,1.415,1000,1.42,1.415,73000,1.42,22000
20140107,25:11.4,1.415,1000,1.42,1.415,79000,1.42,22000
20140107,35:11.4,1.415,1000,1.42,1.415,78000,1.42,22000
20140107,44:11.4,1.415,1000,1.4199,1.415,77000,1.42,22000
20140107,49:43.3,1.415,1000,1.4199,1.415,76000,1.42,23000
20140107,51:11.5,1.415,1000,1.4199,1.415,75000,1.42,22000
20140107,57:18.8,1.415,1000,1.4199,1.415,84000,1.42,22000
20140107,57:18.8,1.415,2000,1.4198,1.415,84000,1.42,22000
20140107,59:11.5,1.415,1000,1.4198,1.415,81000,1.42,22000
20140107,07:11.5,1.415,1000,1.4198,1.415,80000,1.42,22000
20140107,14:11.5,1.415,1000,1.4198,1.415,84000,1.42,22000
20140107,20:11.5,1.415,1000,1.4197,1.415,84000,1.42,22000
20140107,27:11.5,1.415,1000,1.4197,1.415,83000,1.42,23000
20140107,27:38.5,1.415,1000,1.4197,1.415,82000,1.42,23000
20140107,33:11.5,1.415,1000,1.4197,1.415,81000,1.42,22000
20140107,34:43.2,1.415,1000,1.4197,1.415,80000,1.42,21000
20140107,36:28.2,1.42,1000,1.4197,1.415,79000,1.42,21000
20140107,36:28.2,1.42,3000,1.4197,1.415,79000,1.42,21000
20140107,36:28.2,1.42,1000,1.4197,1.415,79000,1.42,21000
20140107,38:11.5,1.415,1000,1.4196,1.415,79000,1.42,21000
20140107,45:11.6,1.415,1000,1.4196,1.415,78000,1.42,21000
20140107,51:11.6,1.415,1000,1.4196,1.415,77000,1.42,21000
20140107,56:11.6,1.415,1000,1.4196,1.415,76000,1.42,21000
20140107,02:11.6,1.415,1000,1.4196,1.415,75000,1.42,21000
20140107,07:11.6,1.415,1000,1.4196,1.415,74000,1.42,21000
20140107,12:11.6,1.415,1000,1.4195,1.415,73000,1.42,22000
20140107,12:43.3,1.415,1000,1.4195,1.415,72000,1.42,22000
20140107,17:11.6,1.415,1000,1.4195,1.415,71000,1.42,22000
20140107,22:11.6,1.415,1000,1.4195,1.415,70000,1.42,22000
20140107,27:11.6,1.415,1000,1.4195,1.415,69000,1.42,22000
20140107,29:19.5,1.415,3000,1.4194,1.415,68000,1.42,22000
20140107,29:19.5,1.415,27000,1.419,1.415,68000,1.42,22000
20140107,32:11.6,1.415,1000,1.419,1.415,38000,1.42,22000
20140107,35:18.7,1.415,2000,1.4189,1.415,37000,1.42,22000
20140107,35:18.7,1.415,3000,1.4189,1.415,37000,1.42,22000
20140107,36:11.6,1.415,1000,1.4189,1.415,32000,1.42,22000
20140107,41:11.7,1.415,1000,1.4189,1.415,49000,1.42,22000
20140107,44:43.2,1.42,1000,1.4189,1.415,48000,1.42,24000
20140107,44:43.3,1.415,1000,1.4189,1.415,48000,1.42,24000
20140107,46:11.6,1.415,1000,1.4188,1.415,47000,1.42,23000
20140107,50:11.7,1.415,1000,1.4188,1.415,76000,1.42,23000
20140107,54:11.6,1.415,1000,1.4188,1.415,75000,1.42,23000
20140107,59:11.7,1.415,1000,1.4188,1.415,74000,1.42,24000
20140107,00:36.0,1.415,1000,1.4188,1.415,73000,1.42,23000
20140107,02:11.7,1.415,1000,1.4188,1.415,72000,1.42,25000
20140107,07:11.7,1.415,1000,1.4188,1.415,71000,1.42,25000
20140107,11:11.7,1.415,1000,1.4188,1.415,70000,1.42,26000
20140107,12:43.4,1.415,1000,1.4187,1.415,69000,1.42,26000
20140107,14:11.7,1.415,1000,1.4187,1.415,68000,1.42,25000
20140107,19:11.7,1.415,1000,1.4187,1.415,67000,1.42,25000
20140107,22:11.7,1.415,1000,1.4187,1.415,66000,1.42,25000
20140107,26:11.7,1.415,1000,1.4187,1.415,65000,1.42,25000
20140107,29:11.7,1.415,1000,1.4187,1.415,64000,1.42,25000
20140107,29:56.1,1.42,1000,1.4187,1.415,67000,1.42,25000
20140107,33:11.7,1.415,1000,1.4187,1.415,67000,1.42,26000
20140107,36:11.7,1.415,1000,1.4187,1.415,66000,1.42,26000
20140107,36:43.5,1.415,1000,1.4187,1.415,65000,1.42,26000
20140107,39:11.7,1.415,1000,1.4186,1.415,70000,1.42,25000
20140107,42:11.8,1.415,1000,1.4186,1.415,69000,1.42,40000
20140107,45:11.8,1.415,2000,1.4186,1.415,38000,1.42,54000
20140107,50:11.8,1.415,2000,1.4186,1.415,32000,1.42,54000
20140107,54:11.8,1.415,1000,1.4186,1.415,17000,1.42,54000
20140107,54:11.8,1.415,1000,1.4186,1.415,17000,1.42,54000
20140107,56:54.6,1.415,1000,1.4185,1.415,15000,1.42,36000
20140107,58:11.2,1.415,1000,1.4185,1.415,14000,1.42,40000
20140107,59:06.8,1.415,1000,1.4185,1.415,22000,1.42,36000
20140107,59:47.8,1.415,1000,1.4185,1.415,20000,1.42,35000
20140107,59:51.5,1.415,1000,1.4185,1.415,20000,1.42,35000
20140108,10:27.5,1.42,10000,1.42,1.42,10000,1.425,15000
20140108,13:11.0,1.42,10000,1.42,1.415,22000,1.42,25000
20140108,21:21.0,1.42,3000,1.42,1.415,39000,1.42,25000
20140108,42:33.8,1.42,2000,1.42,1.415,36000,1.42,29000
20140108,42:33.8,1.42,6000,1.42,1.415,36000,1.42,29000
20140108,02:49.7,1.415,1000,1.4199,1.415,51000,1.42,31000
20140108,16:19.7,1.415,1000,1.4198,1.415,50000,1.42,32000
20140108,21:44.2,1.415,1000,1.4197,1.415,49000,1.42,32000
20140108,26:50.0,1.415,1000,1.4197,1.415,48000,1.42,32000
20140108,34:02.8,1.415,1000,1.4196,1.415,54000,1.42,32000
20140108,37:40.6,1.415,1000,1.4195,1.415,53000,1.42,33000
20140108,45:45.1,1.415,1000,1.4194,1.415,52000,1.42,34000
20140108,56:07.9,1.415,1000,1.4194,1.415,50000,1.42,35000
20140108,02:40.9,1.415,1000,1.4193,1.415,50000,1.42,35000
20140108,08:46.3,1.415,1000,1.4192,1.415,67000,1.42,34000
20140108,14:47.8,1.415,1000,1.4192,1.415,66000,1.42,34000
20140108,19:35.8,1.415,1000,1.4191,1.415,65000,1.42,33000
20140108,21:44.5,1.415,1000,1.4191,1.415,64000,1.42,34000
20140108,23:42.3,1.415,1000,1.419,1.415,63000,1.42,33000
20140108,25:09.6,1.42,4000,1.4191,1.415,62000,1.42,32000
20140108,25:09.6,1.42,10000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,3000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,1000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,1000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,1000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,1000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,2000,1.4192,1.415,62000,1.42,32000
20140108,25:09.6,1.42,6000,1.4193,1.415,62000,1.42,32000
20140108,25:09.6,1.42,1000,1.4193,1.415,62000,1.42,32000
20140108,25:09.7,1.415,1000,1.4193,1.415,62000,1.42,27000
20140108,29:17.8,1.42,1000,1.4193,1.415,61000,1.42,28000
20140108,29:17.8,1.42,1000,1.4193,1.415,61000,1.42,28000
20140108,29:17.8,1.42,3000,1.4193,1.415,61000,1.42,28000
20140108,29:17.8,1.42,4000,1.4193,1.415,61000,1.42,28000
20140108,40:19.7,1.42,8000,1.4194,1.415,66000,1.42,18000
20140108,49:03.1,1.42,10000,1.4194,1.415,66000,1.42,34000
20140108,49:03.1,1.42,1000,1.4194,1.415,66000,1.42,34000
20140108,49:03.1,1.42,3000,1.4194,1.415,66000,1.42,34000
20140108,49:03.1,1.42,4000,1.4194,1.415,66000,1.42,34000
20140108,49:03.1,1.42,8000,1.4195,1.415,66000,1.42,34000
20140108,49:03.1,1.42,1000,1.4195,1.415,66000,1.42,34000
20140108,49:03.1,1.42,1000,1.4195,1.415,66000,1.42,34000
20140108,49:03.1,1.42,6000,1.4195,1.415,66000,1.42,34000
20140108,49:37.2,1.42,10000,1.4195,1.415,66000,1.42,25000
20140108,49:37.2,1.42,15000,1.4196,1.415,66000,1.42,25000
20140108,50:29.9,1.42,15000,1.4196,1.415,66000,1.42,25000
20140108,50:29.9,1.42,10000,1.4196,1.415,66000,1.42,25000
20140108,01:26.4,1.42,10000,1.4196,1.415,76000,1.42,28000
20140108,01:26.4,1.42,15000,1.4197,1.415,76000,1.42,28000
20140108,01:26.4,1.42,1000,1.4197,1.415,76000,1.42,28000
20140108,01:26.4,1.42,2000,1.4197,1.415,76000,1.42,28000
20140108,04:54.0,1.42,10000,1.4197,1.415,77000,1.42,26000
20140108,04:54.0,1.42,15000,1.4197,1.415,77000,1.42,26000
20140108,30:57.3,1.42,1000,1.4197,1.415,88000,1.42,28000
20140108,30:57.3,1.42,5000,1.4197,1.415,88000,1.42,28000
20140108,47:34.9,1.415,1000,1.4197,1.415,88000,1.42,32000
20140108,55:03.4,1.415,1000,1.4197,1.415,87000,1.42,33000
20140108,02:07.6,1.415,1000,1.4197,1.415,86000,1.42,33000
20140108,06:42.4,1.415,1000,1.4197,1.415,85000,1.42,33000
20140108,10:14.2,1.415,1000,1.4197,1.415,104000,1.42,33000
20140108,13:03.8,1.415,1000,1.4196,1.415,106000,1.42,32000
20140108,16:05.2,1.415,1000,1.4196,1.415,104000,1.42,32000
